testSystem,testName,testPath,compilerName,compilerCommand,startingCompilerDate,compilerOutput,runtimeOnly,binaryPath,startingRuntimeDate,runtimeOutput,gitCommit,testComments,
generic,test_target_teams_distribute_reduction_max.F90,tests/4.5/target_teams_distribute/test_target_teams_distribute_reduction_max.F90,4.5,ifx,ifx -I./ompvv -lm -O3 -qopenmp -fopenmp-targets=spir64 -fiopenmp,PASS,[0;32m  running previously compiled: bin/test_target_teams_distribute_reduction_max.F90.FOR.runonly [0m,FALSE,bin/test_target_teams_distribute_reduction_max.F90,PASS,[0;32m  running: bin/test_target_teams_distribute_reduction_max.F90.FOR.run [0mtest_target_teams_distribute_reduction_max.F90.o: PASS. exit code: 0,00cdf3f,none
generic,test_target_simd.c,tests/4.5/target_simd/test_target_simd.c,4.5,icx 16.0.0,icx -I./ompvv -lm -O3 -qopenmp -fopenmp-targets=spir64 -fiopenmp,PASS,,FALSE,bin/test_target_simd.c,PASS,[0;32m  running previously compiled: bin/test_target_simd.c.runonly [0m,00cdf3f,none
generic,test_target_teams_distribute_depend_array_section.F90,tests/4.5/target_teams_distribute/test_target_teams_distribute_depend_array_section.F90,4.5,ifx,ifx -I./ompvv -lm -O3 -qopenmp -fopenmp-targets=spir64 -fiopenmp,PASS,,FALSE,bin/test_target_teams_distribute_depend_array_section.F90,PASS,[0;32m  running previously compiled: bin/test_target_teams_distribute_depend_array_section.F90.FOR.runonly [0mtest_target_teams_distribute_depend_array_section.F90.o: PASS. exit code: 0,00cdf3f,none
generic,test_target_teams_distribute_depend_out_in.F90,tests/4.5/target_teams_distribute/test_target_teams_distribute_depend_out_in.F90,4.5,ifx,ifx -I./ompvv -lm -O3 -qopenmp -fopenmp-targets=spir64 -fiopenmp,PASS,,FALSE,bin/test_target_teams_distribute_depend_out_in.F90,PASS,[0;32m  running previously compiled: bin/test_target_teams_distribute_depend_out_in.F90.FOR.runonly [0mtest_target_teams_distribute_depend_out_in.F90.o: PASS. exit code: 0,00cdf3f,none
generic,test_target_teams_distribute_depend_unused_data.c,tests/4.5/target_teams_distribute/test_target_teams_distribute_depend_unused_data.c,4.5,icx 16.0.0,icx -I./ompvv -lm -O3 -qopenmp -fopenmp-targets=spir64 -fiopenmp,PASS,,FALSE,bin/test_target_teams_distribute_depend_unused_data.c,PASS,[0;32m  running previously compiled: bin/test_target_teams_distribute_depend_unused_data.c.runonly [0m,00cdf3f,none
generic,test_target_teams_distribute_depend_unused_data.F90,tests/4.5/target_teams_distribute/test_target_teams_distribute_depend_unused_data.F90,4.5,ifx,ifx -I./ompvv -lm -O3 -qopenmp -fopenmp-targets=spir64 -fiopenmp,PASS,,FALSE,bin/test_target_teams_distribute_depend_unused_data.F90,PASS,[0;32m  running previously compiled: bin/test_target_teams_distribute_depend_unused_data.F90.FOR.runonly [0mtest_target_teams_distribute_depend_unused_data.F90.o: PASS. exit code: 0,00cdf3f,none
generic,test_target_teams_distribute_device.c,tests/4.5/target_teams_distribute/test_target_teams_distribute_device.c,4.5,icx 16.0.0,icx -I./ompvv -lm -O3 -qopenmp -fopenmp-targets=spir64 -fiopenmp,PASS,,FALSE,bin/test_target_teams_distribute_device.c,PASS,[0;32m  running previously compiled: bin/test_target_teams_distribute_device.c.runonly [0m,00cdf3f,none
generic,test_target_teams_distribute_if.F90,tests/4.5/target_teams_distribute/test_target_teams_distribute_if.F90,4.5,ifx,ifx -I./ompvv -lm -O3 -qopenmp -fopenmp-targets=spir64 -fiopenmp,PASS,,FALSE,bin/test_target_teams_distribute_if.F90,PASS,[0;32m  running previously compiled: bin/test_target_teams_distribute_if.F90.FOR.runonly [0mtest_target_teams_distribute_if.F90.o: PASS. exit code: 0,00cdf3f,none
generic,test_target_teams_distribute_parallel_for_num_teams.c,tests/4.5/target_teams_distribute_parallel_for/test_target_teams_distribute_parallel_for_num_teams.c,4.5,icx 16.0.0,icx -I./ompvv -lm -O3 -qopenmp -fopenmp-targets=spir64 -fiopenmp,PASS,,FALSE,bin/test_target_teams_distribute_parallel_for_num_teams.c,PASS,[0;32m  running previously compiled: bin/test_target_teams_distribute_parallel_for_num_teams.c.runonly [0m,00cdf3f,none
generic,test_target_teams_distribute_parallel_for.F90,tests/4.5/target_teams_distribute_parallel_for/test_target_teams_distribute_parallel_for.F90,4.5,ifx,ifx -I./ompvv -lm -O3 -qopenmp -fopenmp-targets=spir64 -fiopenmp,PASS,,FALSE,bin/test_target_teams_distribute_parallel_for.F90,PASS,[0;32m  running previously compiled: bin/test_target_teams_distribute_parallel_for.F90.FOR.runonly [0mtest_target_teams_distribute_parallel_for.F90.o: PASS. exit code: 0,00cdf3f,none
generic,test_target_teams_distribute_reduction_bitor.c,tests/4.5/target_teams_distribute/test_target_teams_distribute_reduction_bitor.c,4.5,icx 16.0.0,icx -I./ompvv -lm -O3 -qopenmp -fopenmp-targets=spir64 -fiopenmp,PASS,,FALSE,bin/test_target_teams_distribute_reduction_bitor.c,PASS,[0;32m  running previously compiled: bin/test_target_teams_distribute_reduction_bitor.c.runonly [0m,00cdf3f,none
generic,test_target_teams_distribute_shared.c,tests/4.5/target_teams_distribute/test_target_teams_distribute_shared.c,4.5,icx 16.0.0,icx -I./ompvv -lm -O3 -qopenmp -fopenmp-targets=spir64 -fiopenmp,PASS,,FALSE,bin/test_target_teams_distribute_shared.c,PASS,[0;32m  running previously compiled: bin/test_target_teams_distribute_shared.c.runonly [0m,00cdf3f,none
generic,test_target_update_from.c,tests/4.5/target_update/test_target_update_from.c,4.5,icx 16.0.0,icx -I./ompvv -lm -O3 -qopenmp -fopenmp-targets=spir64 -fiopenmp,PASS,,FALSE,bin/test_target_update_from.c,PASS,[0;32m  running previously compiled: bin/test_target_update_from.c.runonly [0m,00cdf3f,none
generic,declare_target_module.F90,tests/4.5/application_kernels/declare_target_module.F90,4.5,ifx,ifx -I./ompvv -lm -O3 -qopenmp -fopenmp-targets=spir64 -fiopenmp,PASS,,FALSE,bin/declare_target_module.F90,PASS,[0;32m  running: bin/declare_target_module.F90.FOR.run [0mdeclare_target_module.F90.o: PASS. exit code: 0,00cdf3f,none
generic,declare_target_subroutine.F90,tests/4.5/application_kernels/declare_target_subroutine.F90,4.5,ifx,ifx -I./ompvv -lm -O3 -qopenmp -fopenmp-targets=spir64 -fiopenmp,PASS,,FALSE,bin/declare_target_subroutine.F90,PASS,[0;32m  running: bin/declare_target_subroutine.F90.FOR.run [0mdeclare_target_subroutine.F90.o: PASS. exit code: 0,00cdf3f,none
generic,gemv_target_many_matrices.cpp,tests/4.5/application_kernels/gemv_target_many_matrices.cpp,4.5,icpx 16.0.0,icpx -I./ompvv -lm -O3 -qopenmp -fopenmp-targets=spir64 -fiopenmp,PASS,,FALSE,bin/gemv_target_many_matrices.cpp,PASS,[0;32m  running: bin/gemv_target_many_matrices.cpp.run [0mgemv_target_many_matrices.cpp.o: PASS. exit code: 0,00cdf3f,none
generic,gemv_target_reduction.cpp,tests/4.5/application_kernels/gemv_target_reduction.cpp,4.5,icpx 16.0.0,icpx -I./ompvv -lm -O3 -qopenmp -fopenmp-targets=spir64 -fiopenmp,PASS,,FALSE,bin/gemv_target_reduction.cpp,PASS,[0;32m  running: bin/gemv_target_reduction.cpp.run [0mgemv_target_reduction.cpp.o: PASS. exit code: 0,00cdf3f,none
generic,gemv_target_teams_dist_par_for.cpp,tests/4.5/application_kernels/gemv_target_teams_dist_par_for.cpp,4.5,icpx 16.0.0,icpx -I./ompvv -lm -O3 -qopenmp -fopenmp-targets=spir64 -fiopenmp,PASS,,FALSE,bin/gemv_target_teams_dist_par_for.cpp,PASS,[0;32m  running: bin/gemv_target_teams_dist_par_for.cpp.run [0mgemv_target_teams_dist_par_for.cpp.o: PASS. exit code: 0,00cdf3f,none
generic,gemv_target.cpp,tests/4.5/application_kernels/gemv_target.cpp,4.5,icpx 16.0.0,icpx -I./ompvv -lm -O3 -qopenmp -fopenmp-targets=spir64 -fiopenmp,PASS,,FALSE,bin/gemv_target.cpp,PASS,[0;32m  running: bin/gemv_target.cpp.run [0mgemv_target.cpp.o: PASS. exit code: 0,00cdf3f,none
generic,gridmini_map_struct_float_mul.cpp,tests/4.5/application_kernels/gridmini_map_struct_float_mul.cpp,4.5,icpx 16.0.0,icpx -I./ompvv -lm -O3 -qopenmp -fopenmp-targets=spir64 -fiopenmp,PASS,,FALSE,bin/gridmini_map_struct_float_mul.cpp,PASS,[0;32m  running: bin/gridmini_map_struct_float_mul.cpp.run [0mgridmini_map_struct_float_mul.cpp.o: PASS. exit code: 0,00cdf3f,none
generic,linked_list.c,tests/4.5/application_kernels/linked_list.c,4.5,icx 16.0.0,icx -I./ompvv -lm -O3 -qopenmp -fopenmp-targets=spir64 -fiopenmp,PASS,,FALSE,bin/linked_list.c,PASS,[0;32m  running: bin/linked_list.c.run [0mlinked_list.c.o: PASS. exit code: 0,00cdf3f,none
generic,mmm_target_parallel_for_simd.c,tests/4.5/application_kernels/mmm_target_parallel_for_simd.c,4.5,icx 16.0.0,icx -I./ompvv -lm -O3 -qopenmp -fopenmp-targets=spir64 -fiopenmp,PASS,,FALSE,bin/mmm_target_parallel_for_simd.c,PASS,[0;32m  running: bin/mmm_target_parallel_for_simd.c.run [0mmmm_target_parallel_for_simd.c.o: PASS. exit code: 0,00cdf3f,none
generic,mmm_target.c,tests/4.5/application_kernels/mmm_target.c,4.5,icx 16.0.0,icx -I./ompvv -lm -O3 -qopenmp -fopenmp-targets=spir64 -fiopenmp,PASS,,FALSE,bin/mmm_target.c,PASS,[0;32m  running: bin/mmm_target.c.run [0mmmm_target.c.o: PASS. exit code: 0,00cdf3f,none
generic,offloading_success.c,tests/4.5/offloading_success.c,4.5,icx 16.0.0,icx -I./ompvv -lm -O3 -qopenmp -fopenmp-targets=spir64 -fiopenmp,PASS,,FALSE,bin/offloading_success.c,PASS,[0;32m  running: bin/offloading_success.c.run [0moffloading_success.c.o: PASS. exit code: 0,00cdf3f,none
generic,offloading_success.cpp,tests/4.5/offloading_success.cpp,4.5,icpx 16.0.0,icpx -I./ompvv -lm -O3 -qopenmp -fopenmp-targets=spir64 -fiopenmp,PASS,,FALSE,bin/offloading_success.cpp,PASS,[0;32m  running: bin/offloading_success.cpp.run [0moffloading_success.cpp.o: PASS. exit code: 0,00cdf3f,none
generic,offloading_success.F90,tests/4.5/offloading_success.F90,4.5,ifx,ifx -I./ompvv -lm -O3 -qopenmp -fopenmp-targets=spir64 -fiopenmp,PASS,,FALSE,bin/offloading_success.F90,PASS,[0;32m  running: bin/offloading_success.F90.FOR.run [0moffloading_success.F90.o: PASS. exit code: 0,00cdf3f,none
generic,omp_default_device.c,tests/4.5/application_kernels/omp_default_device.c,4.5,icx 16.0.0,icx -I./ompvv -lm -O3 -qopenmp -fopenmp-targets=spir64 -fiopenmp,PASS,,FALSE,bin/omp_default_device.c,PASS,[0;32m  running: bin/omp_default_device.c.run [0momp_default_device.c.o: PASS. exit code: 0,00cdf3f,none
generic,qmcpack_target_math.c,tests/4.5/application_kernels/qmcpack_target_math.c,4.5,icx 16.0.0,icx -I./ompvv -lm -O3 -qopenmp -fopenmp-targets=spir64 -fiopenmp,PASS,,FALSE,bin/qmcpack_target_math.c,PASS,[0;32m  running: bin/qmcpack_target_math.c.run [0mqmcpack_target_math.c.o: PASS. exit code: 0,00cdf3f,none
generic,reduction_separated_directives.c,tests/4.5/application_kernels/reduction_separated_directives.c,4.5,icx 16.0.0,icx -I./ompvv -lm -O3 -qopenmp -fopenmp-targets=spir64 -fiopenmp,PASS,,FALSE,bin/reduction_separated_directives.c,PASS,[0;32m  running: bin/reduction_separated_directives.c.run [0mreduction_separated_directives.c.o: PASS. exit code: 0,00cdf3f,none
generic,reduction_separated_directives.cpp,tests/4.5/application_kernels/reduction_separated_directives.cpp,4.5,icpx 16.0.0,icpx -I./ompvv -lm -O3 -qopenmp -fopenmp-targets=spir64 -fiopenmp,PASS,,FALSE,bin/reduction_separated_directives.cpp,PASS,[0;32m  running: bin/reduction_separated_directives.cpp.run [0mreduction_separated_directives.cpp.o: PASS. exit code: 0,00cdf3f,none
generic,test_declare_target_end_declare_target.c,tests/4.5/declare_target/test_declare_target_end_declare_target.c,4.5,icx 16.0.0,icx -I./ompvv -lm -O3 -qopenmp -fopenmp-targets=spir64 -fiopenmp,PASS,,FALSE,bin/test_declare_target_end_declare_target.c,PASS,[0;32m  running: bin/test_declare_target_end_declare_target.c.run [0mtest_declare_target_end_declare_target.c.o: PASS. exit code: 0,00cdf3f,none
generic,test_declare_target_extended_list.c,tests/4.5/declare_target/test_declare_target_extended_list.c,4.5,icx 16.0.0,icx -I./ompvv -lm -O3 -qopenmp -fopenmp-targets=spir64 -fiopenmp,PASS,,FALSE,bin/test_declare_target_extended_list.c,PASS,[0;32m  running: bin/test_declare_target_extended_list.c.run [0mtest_declare_target_extended_list.c.o: PASS. exit code: 0,00cdf3f,none
generic,test_declare_target_link_extended_list.c,tests/4.5/declare_target/test_declare_target_link_extended_list.c,4.5,icx 16.0.0,icx -I./ompvv -lm -O3 -qopenmp -fopenmp-targets=spir64 -fiopenmp,PASS,,FALSE,bin/test_declare_target_link_extended_list.c,PASS,[0;32m  running: bin/test_declare_target_link_extended_list.c.run [0mtest_declare_target_link_extended_list.c.o: PASS. exit code: 0,00cdf3f,none
generic,test_nested_target_simd.c,tests/4.5/target_simd/test_nested_target_simd.c,4.5,icx 16.0.0,icx -I./ompvv -lm -O3 -qopenmp -fopenmp-targets=spir64 -fiopenmp,PASS,,FALSE,bin/test_nested_target_simd.c,PASS,[0;32m  running: bin/test_nested_target_simd.c.run [0mtest_nested_target_simd.c.o: PASS. exit code: 0,00cdf3f,none
generic,test_nested_target_simd.F90,tests/4.5/target_simd/test_nested_target_simd.F90,4.5,ifx,ifx -I./ompvv -lm -O3 -qopenmp -fopenmp-targets=spir64 -fiopenmp,PASS,,FALSE,bin/test_nested_target_simd.F90,PASS,[0;32m  running: bin/test_nested_target_simd.F90.FOR.run [0mtest_nested_target_simd.F90.o: PASS. exit code: 0,00cdf3f,none
generic,test_target_and_task_nowait.c,tests/4.5/task/test_target_and_task_nowait.c,4.5,icx 16.0.0,icx -I./ompvv -lm -O3 -qopenmp -fopenmp-targets=spir64 -fiopenmp,PASS,,FALSE,bin/test_target_and_task_nowait.c,PASS,[0;32m  running: bin/test_target_and_task_nowait.c.run [0mtest_target_and_task_nowait.c.o: PASS. exit code: 0,00cdf3f,none
generic,test_target_data_if.F90,tests/4.5/target_data/test_target_data_if.F90,4.5,ifx,ifx -I./ompvv -lm -O3 -qopenmp -fopenmp-targets=spir64 -fiopenmp,PASS,,FALSE,bin/test_target_data_if.F90,PASS,[0;32m  running: bin/test_target_data_if.F90.FOR.run [0mtest_target_data_if.F90.o: PASS. exit code: 0,00cdf3f,none
generic,test_target_data_map_alloc.c,tests/4.5/target_data/test_target_data_map_alloc.c,4.5,icx 16.0.0,icx -I./ompvv -lm -O3 -qopenmp -fopenmp-targets=spir64 -fiopenmp,PASS,,FALSE,bin/test_target_data_map_alloc.c,PASS,[0;32m  running: bin/test_target_data_map_alloc.c.run [0mtest_target_data_map_alloc.c.o: PASS. exit code: 0,00cdf3f,none
generic,test_target_data_map_array_sections.c,tests/4.5/target_data/test_target_data_map_array_sections.c,4.5,icx 16.0.0,icx -I./ompvv -lm -O3 -qopenmp -fopenmp-targets=spir64 -fiopenmp,PASS,,FALSE,bin/test_target_data_map_array_sections.c,PASS,[0;32m  running: bin/test_target_data_map_array_sections.c.run [0mtest_target_data_map_array_sections.c.o: PASS. exit code: 0,00cdf3f,none
generic,test_target_data_map_components_default.F90,tests/4.5/target_data/test_target_data_map_components_default.F90,4.5,ifx,ifx -I./ompvv -lm -O3 -qopenmp -fopenmp-targets=spir64 -fiopenmp,PASS,,FALSE,bin/test_target_data_map_components_default.F90,PASS,[0;32m  running: bin/test_target_data_map_components_default.F90.FOR.run [0mtest_target_data_map_components_default.F90.o: PASS. exit code: 0,00cdf3f,none
generic,test_target_data_map_components_from.F90,tests/4.5/target_data/test_target_data_map_components_from.F90,4.5,ifx,ifx -I./ompvv -lm -O3 -qopenmp -fopenmp-targets=spir64 -fiopenmp,PASS,,FALSE,bin/test_target_data_map_components_from.F90,PASS,[0;32m  running: bin/test_target_data_map_components_from.F90.FOR.run [0mtest_target_data_map_components_from.F90.o: PASS. exit code: 0,00cdf3f,none
generic,test_target_data_map_components_to.F90,tests/4.5/target_data/test_target_data_map_components_to.F90,4.5,ifx,ifx -I./ompvv -lm -O3 -qopenmp -fopenmp-targets=spir64 -fiopenmp,PASS,,FALSE,bin/test_target_data_map_components_to.F90,PASS,[0;32m  running: bin/test_target_data_map_components_to.F90.FOR.run [0mtest_target_data_map_components_to.F90.o: PASS. exit code: 0,00cdf3f,none
generic,test_target_data_map_components_tofrom.F90,tests/4.5/target_data/test_target_data_map_components_tofrom.F90,4.5,ifx,ifx -I./ompvv -lm -O3 -qopenmp -fopenmp-targets=spir64 -fiopenmp,PASS,,FALSE,bin/test_target_data_map_components_tofrom.F90,PASS,[0;32m  running: bin/test_target_data_map_components_tofrom.F90.FOR.run [0mtest_target_data_map_components_tofrom.F90.o: PASS. exit code: 0,00cdf3f,none
generic,test_target_data_map_devices.c,tests/4.5/target_data/test_target_data_map_devices.c,4.5,icx 16.0.0,icx -I./ompvv -lm -O3 -qopenmp -fopenmp-targets=spir64 -fiopenmp,PASS,,FALSE,bin/test_target_data_map_devices.c,PASS,[0;32m  running: bin/test_target_data_map_devices.c.run [0mtest_target_data_map_devices.c.o: PASS. exit code: 0,00cdf3f,none
generic,test_target_data_map_devices.F90,tests/4.5/target_data/test_target_data_map_devices.F90,4.5,ifx,ifx -I./ompvv -lm -O3 -qopenmp -fopenmp-targets=spir64 -fiopenmp,PASS,,FALSE,bin/test_target_data_map_devices.F90,PASS,[0;32m  running: bin/test_target_data_map_devices.F90.FOR.run [0mtest_target_data_map_devices.F90.o: PASS. exit code: 0,00cdf3f,none
generic,test_target_data_map_from_array_sections.F90,tests/4.5/target_data/test_target_data_map_from_array_sections.F90,4.5,ifx,ifx -I./ompvv -lm -O3 -qopenmp -fopenmp-targets=spir64 -fiopenmp,PASS,,FALSE,bin/test_target_data_map_from_array_sections.F90,PASS,[0;32m  running: bin/test_target_data_map_from_array_sections.F90.FOR.run [0mtest_target_data_map_from_array_sections.F90.o: PASS. exit code: 0,00cdf3f,none
generic,test_target_data_map_from.c,tests/4.5/target_data/test_target_data_map_from.c,4.5,icx 16.0.0,icx -I./ompvv -lm -O3 -qopenmp -fopenmp-targets=spir64 -fiopenmp,PASS,,FALSE,bin/test_target_data_map_from.c,PASS,[0;32m  running: bin/test_target_data_map_from.c.run [0mtest_target_data_map_from.c.o: PASS. exit code: 0,00cdf3f,none
generic,test_target_data_map_pointer_translation.c,tests/4.5/target_data/test_target_data_map_pointer_translation.c,4.5,icx 16.0.0,icx -I./ompvv -lm -O3 -qopenmp -fopenmp-targets=spir64 -fiopenmp,PASS,,FALSE,bin/test_target_data_map_pointer_translation.c,PASS,[0;32m  running: bin/test_target_data_map_pointer_translation.c.run [0mtest_target_data_map_pointer_translation.c.o: PASS. exit code: 0,00cdf3f,none
generic,test_target_data_map_set_default_device.F90,tests/4.5/target_data/test_target_data_map_set_default_device.F90,4.5,ifx,ifx -I./ompvv -lm -O3 -qopenmp -fopenmp-targets=spir64 -fiopenmp,PASS,,FALSE,bin/test_target_data_map_set_default_device.F90,PASS,[0;32m  running: bin/test_target_data_map_set_default_device.F90.FOR.run [0mtest_target_data_map_set_default_device.F90.o: PASS. exit code: 0,00cdf3f,none
generic,test_target_data_map_to_array_sections.F90,tests/4.5/target_data/test_target_data_map_to_array_sections.F90,4.5,ifx,ifx -I./ompvv -lm -O3 -qopenmp -fopenmp-targets=spir64 -fiopenmp,PASS,,FALSE,bin/test_target_data_map_to_array_sections.F90,PASS,[0;32m  running: bin/test_target_data_map_to_array_sections.F90.FOR.run [0mtest_target_data_map_to_array_sections.F90.o: PASS. exit code: 0,00cdf3f,none
generic,test_target_data_map_to_from.c,tests/4.5/target_data/test_target_data_map_to_from.c,4.5,icx 16.0.0,icx -I./ompvv -lm -O3 -qopenmp -fopenmp-targets=spir64 -fiopenmp,PASS,,FALSE,bin/test_target_data_map_to_from.c,PASS,[0;32m  running: bin/test_target_data_map_to_from.c.run [0mtest_target_data_map_to_from.c.o: PASS. exit code: 0,00cdf3f,none
generic,test_target_data_map_to.c,tests/4.5/target_data/test_target_data_map_to.c,4.5,icx 16.0.0,icx -I./ompvv -lm -O3 -qopenmp -fopenmp-targets=spir64 -fiopenmp,PASS,,FALSE,bin/test_target_data_map_to.c,PASS,[0;32m  running: bin/test_target_data_map_to.c.run [0mtest_target_data_map_to.c.o: PASS. exit code: 0,00cdf3f,none
generic,test_target_data_map_tofrom.c,tests/4.5/target_data/test_target_data_map_tofrom.c,4.5,icx 16.0.0,icx -I./ompvv -lm -O3 -qopenmp -fopenmp-targets=spir64 -fiopenmp,PASS,,FALSE,bin/test_target_data_map_tofrom.c,PASS,[0;32m  running: bin/test_target_data_map_tofrom.c.run [0mtest_target_data_map_tofrom.c.o: PASS. exit code: 0,00cdf3f,none
generic,test_target_data_map.F90,tests/4.5/target_data/test_target_data_map.F90,4.5,ifx,ifx -I./ompvv -lm -O3 -qopenmp -fopenmp-targets=spir64 -fiopenmp,PASS,,FALSE,bin/test_target_data_map.F90,PASS,[0;32m  running: bin/test_target_data_map.F90.FOR.run [0mtest_target_data_map.F90.o: PASS. exit code: 0,00cdf3f,none
generic,test_target_data_pointer_swap.c,tests/4.5/target_data/test_target_data_pointer_swap.c,4.5,icx 16.0.0,icx -I./ompvv -lm -O3 -qopenmp -fopenmp-targets=spir64 -fiopenmp,PASS,,FALSE,bin/test_target_data_pointer_swap.c,PASS,[0;32m  running: bin/test_target_data_pointer_swap.c.run [0mtest_target_data_pointer_swap.c.o: PASS. exit code: 0,00cdf3f,none
generic,test_target_data_use_device_ptr.c,tests/4.5/target_data/test_target_data_use_device_ptr.c,4.5,icx 16.0.0,icx -I./ompvv -lm -O3 -qopenmp -fopenmp-targets=spir64 -fiopenmp,PASS,,FALSE,bin/test_target_data_use_device_ptr.c,PASS,[0;32m  running: bin/test_target_data_use_device_ptr.c.run [0mtest_target_data_use_device_ptr.c.o: PASS. exit code: 0,00cdf3f,none
generic,test_target_defaultmap.c,tests/4.5/target/test_target_defaultmap.c,4.5,icx 16.0.0,icx -I./ompvv -lm -O3 -qopenmp -fopenmp-targets=spir64 -fiopenmp,PASS,,FALSE,bin/test_target_defaultmap.c,PASS,[0;32m  running: bin/test_target_defaultmap.c.run [0mtest_target_defaultmap.c.o: PASS. exit code: 0,00cdf3f,none
